customer_id,total_watch_count,action_watch,drama_watch,comedy_watch,age_group,membership_type,prefer_action
1838,14.0,17.0,10.0,17.0,40대이상,스탠다드,선호
1839,15.0,10.0,10.0,2.0,40대이상,베이직,선호
1840,55.0,14.0,14.0,0.0,40대이상,스탠다드,선호
1841,63.0,5.0,14.0,-0.0,40대이상,스탠다드,선호
1842,0.0,15.0,19.0,9.0,10대,프리미엄,선호
1843,47.0,14.0,7.0,10.0,20대,스탠다드,선호
1844,45.0,13.0,23.0,3.0,10대,프리미엄,비선호
1845,36.0,13.0,16.0,9.0,20대,베이직,선호
1846,43.0,10.0,7.0,8.0,40대이상,스탠다드,선호
1847,43.0,9.0,0.0,13.0,30대,스탠다드,비선호
1848,18.0,10.0,14.0,3.0,30대,스탠다드,선호
1849,28.0,0.0,19.0,4.0,10대,프리미엄,비선호
1850,66.0,6.0,12.0,1.0,20대,베이직,비선호
1851,30.0,2.0,14.0,3.0,20대,프리미엄,선호
1852,50.0,8.0,17.0,5.0,20대,베이직,선호
1853,31.0,3.0,14.0,11.0,30대,스탠다드,비선호
1854,17.0,10.0,2.0,2.0,40대이상,스탠다드,선호
1855,33.0,19.0,9.0,0.0,10대,스탠다드,선호
1856,39.0,13.0,13.0,-0.0,20대,스탠다드,선호
1857,17.0,7.0,3.0,9.0,30대,베이직,비선호
1858,51.0,8.0,11.0,7.0,20대,베이직,선호
1859,49.0,0.0,0.0,12.0,20대,프리미엄,비선호
1860,45.0,5.0,15.0,15.0,10대,베이직,비선호
1861,30.0,7.0,20.0,5.0,20대,스탠다드,비선호
1862,42.0,13.0,18.0,8.0,20대,베이직,비선호
1863,42.0,7.0,9.0,6.0,10대,베이직,선호
1864,36.0,15.0,14.0,7.0,,베이직,선호
1865,22.0,3.0,4.0,7.0,40대이상,프리미엄,비선호
1866,26.0,13.0,19.0,3.0,40대이상,스탠다드,선호
1867,51.0,7.0,16.0,5.0,40대이상,프리미엄,비선호
1868,50.0,0.0,15.0,9.0,20대,베이직,비선호
1869,45.0,10.0,16.0,7.0,30대,베이직,선호
1870,40.0,7.0,7.0,1.0,40대이상,베이직,선호
1871,27.0,11.0,11.0,0.0,20대,스탠다드,비선호
1872,17.0,4.0,6.0,3.0,20대,베이직,선호
1873,41.0,11.0,0.0,10.0,30대,베이직,선호
1874,21.0,10.0,11.0,11.0,20대,스탠다드,선호
1875,45.0,0.0,11.0,0.0,30대,베이직,비선호
1876,31.0,-0.0,13.0,11.0,40대이상,스탠다드,비선호
1877,44.0,7.0,0.0,0.0,30대,스탠다드,비선호
1878,75.0,12.0,9.0,0.0,10대,스탠다드,선호
1879,34.0,9.0,4.0,4.0,10대,베이직,선호
1880,29.0,4.0,16.0,11.0,20대,베이직,비선호
1881,38.0,4.0,5.0,8.0,30대,프리미엄,선호
1882,61.0,20.0,5.0,7.0,20대,프리미엄,선호
1883,30.0,0.0,6.0,13.0,30대,베이직,비선호
1884,31.0,0.0,11.0,8.0,40대이상,프리미엄,비선호
1885,37.0,15.0,1.0,7.0,30대,베이직,비선호
1886,62.0,12.0,8.0,15.0,40대이상,스탠다드,선호
1887,22.0,7.0,11.0,7.0,30대,스탠다드,비선호
1888,52.0,19.0,11.0,13.0,30대,베이직,선호
1889,40.0,11.0,2.0,6.0,20대,프리미엄,선호
1890,38.0,10.0,14.0,16.0,20대,스탠다드,선호
1891,7.0,12.0,14.0,-0.0,20대,스탠다드,선호
1892,62.0,21.0,21.0,3.0,30대,스탠다드,선호
1893,59.0,17.0,7.0,2.0,40대이상,스탠다드,선호
1894,32.0,3.0,14.0,11.0,30대,스탠다드,비선호
1895,34.0,20.0,16.0,0.0,30대,스탠다드,선호
1896,60.0,7.0,7.0,6.0,20대,스탠다드,선호
1897,17.0,6.0,5.0,2.0,40대이상,베이직,비선호
1898,15.0,10.0,0.0,6.0,20대,프리미엄,선호
1899,43.0,11.0,13.0,7.0,20대,베이직,선호
1900,18.0,13.0,9.0,10.0,40대이상,스탠다드,선호
1901,47.0,2.0,15.0,9.0,40대이상,프리미엄,비선호
1902,57.0,0.0,0.0,2.0,30대,베이직,비선호
1903,25.0,9.0,10.0,7.0,20대,프리미엄,선호
1904,49.0,-0.0,15.0,4.0,10대,베이직,비선호
1905,38.0,0.0,4.0,0.0,40대이상,베이직,비선호
1906,50.0,17.0,4.0,13.0,10대,스탠다드,선호
1907,43.0,6.0,0.0,13.0,,스탠다드,선호
1908,63.0,0.0,13.0,10.0,30대,스탠다드,비선호
1909,18.0,7.0,23.0,15.0,40대이상,프리미엄,비선호
1910,42.0,9.0,12.0,4.0,20대,베이직,비선호
1911,37.0,17.0,13.0,2.0,10대,베이직,선호
1912,42.0,7.0,9.0,6.0,30대,베이직,선호
1913,31.0,0.0,10.0,6.0,20대,프리미엄,비선호
1914,50.0,2.0,19.0,4.0,20대,프리미엄,선호
1915,47.0,11.0,9.0,13.0,10대,베이직,비선호
1916,53.0,4.0,0.0,7.0,40대이상,스탠다드,비선호
1917,30.0,12.0,1.0,4.0,30대,스탠다드,선호
1918,39.0,8.0,5.0,7.0,20대,스탠다드,선호
1919,24.0,6.0,2.0,0.0,30대,스탠다드,비선호
1920,37.0,2.0,20.0,0.0,20대,프리미엄,비선호
1921,34.0,5.0,10.0,6.0,30대,스탠다드,선호
1922,28.0,8.0,6.0,17.0,20대,스탠다드,선호
1923,44.0,11.0,6.0,5.0,20대,스탠다드,선호
1924,37.0,21.0,4.0,11.0,10대,베이직,선호
1925,42.0,4.0,12.0,5.0,10대,베이직,비선호
1926,48.0,0.0,14.0,15.0,20대,스탠다드,비선호
1927,32.0,4.0,11.0,7.0,10대,스탠다드,선호
1928,46.0,-0.0,15.0,6.0,30대,베이직,비선호
1929,17.0,16.0,27.0,9.0,20대,베이직,선호
1930,46.0,13.0,0.0,9.0,30대,베이직,선호
1931,36.0,2.0,0.0,7.0,30대,스탠다드,비선호
1932,15.0,19.0,0.0,-0.0,20대,베이직,선호
1933,45.0,7.0,14.0,5.0,20대,베이직,선호
1934,51.0,0.0,21.0,5.0,30대,프리미엄,비선호
1935,26.0,10.0,5.0,5.0,30대,스탠다드,선호
1936,24.0,12.0,15.0,9.0,30대,프리미엄,선호
1937,60.0,11.0,7.0,18.0,10대,스탠다드,선호
1938,46.0,6.0,0.0,10.0,20대,스탠다드,선호
1939,63.0,8.0,11.0,9.0,20대,스탠다드,비선호
1940,36.0,13.0,17.0,3.0,30대,스탠다드,비선호
1941,43.0,16.0,14.0,12.0,20대,프리미엄,선호
1942,46.0,8.0,14.0,7.0,20대,스탠다드,비선호
1943,45.0,8.0,19.0,1.0,40대이상,스탠다드,비선호
1944,37.0,4.0,3.0,8.0,20대,프리미엄,비선호
1945,42.0,10.0,16.0,2.0,30대,프리미엄,선호
1946,62.0,14.0,6.0,7.0,10대,스탠다드,선호
1947,26.0,5.0,0.0,6.0,40대이상,프리미엄,비선호
1948,16.0,10.0,2.0,10.0,20대,프리미엄,선호
1949,52.0,13.0,18.0,0.0,20대,베이직,선호
1950,13.0,10.0,16.0,13.0,20대,스탠다드,비선호
1951,43.0,18.0,10.0,10.0,20대,스탠다드,선호
1952,9.0,6.0,2.0,9.0,20대,베이직,비선호
1953,61.0,18.0,20.0,6.0,10대,스탠다드,선호
1954,41.0,6.0,15.0,9.0,30대,베이직,비선호
1955,66.0,13.0,11.0,5.0,10대,베이직,선호
1956,38.0,11.0,11.0,4.0,30대,베이직,선호
1957,37.0,9.0,0.0,6.0,40대이상,스탠다드,선호
1958,43.0,18.0,11.0,6.0,20대,베이직,선호
1959,14.0,2.0,5.0,3.0,10대,베이직,선호
1960,44.0,9.0,0.0,13.0,40대이상,베이직,선호
1961,44.0,10.0,21.0,11.0,20대,베이직,선호
1962,45.0,6.0,10.0,0.0,20대,베이직,비선호
1963,53.0,6.0,7.0,14.0,20대,스탠다드,선호
1964,58.0,6.0,3.0,5.0,30대,스탠다드,선호
1965,45.0,0.0,8.0,7.0,30대,프리미엄,비선호
1966,41.0,16.0,17.0,2.0,20대,스탠다드,선호
1967,11.0,0.0,17.0,0.0,30대,스탠다드,비선호
1968,44.0,8.0,9.0,0.0,20대,프리미엄,선호
1969,21.0,5.0,14.0,5.0,30대,베이직,비선호
1970,31.0,0.0,7.0,0.0,40대이상,스탠다드,비선호
1971,42.0,11.0,7.0,0.0,20대,프리미엄,선호
1972,49.0,12.0,4.0,8.0,20대,베이직,선호
1973,18.0,6.0,26.0,7.0,30대,베이직,비선호
1974,75.0,7.0,19.0,9.0,20대,프리미엄,비선호
1975,42.0,10.0,18.0,10.0,10대,스탠다드,선호
1976,34.0,10.0,2.0,16.0,30대,베이직,비선호
1977,21.0,7.0,9.0,8.0,20대,스탠다드,비선호
1978,31.0,6.0,3.0,9.0,40대이상,스탠다드,선호
1979,42.0,11.0,19.0,8.0,30대,스탠다드,선호
1980,63.0,16.0,10.0,15.0,30대,프리미엄,선호
1981,44.0,0.0,8.0,1.0,20대,프리미엄,선호
1982,25.0,15.0,1.0,7.0,10대,스탠다드,선호
1983,57.0,4.0,0.0,8.0,30대,베이직,선호
1984,23.0,14.0,1.0,7.0,20대,스탠다드,선호
1985,29.0,4.0,6.0,10.0,20대,프리미엄,선호
1986,61.0,9.0,10.0,1.0,40대이상,스탠다드,비선호
1987,25.0,5.0,13.0,8.0,40대이상,베이직,선호
1988,33.0,7.0,12.0,10.0,10대,스탠다드,선호
1989,31.0,0.0,23.0,10.0,30대,베이직,비선호
1990,4.0,16.0,12.0,7.0,40대이상,베이직,선호
1991,38.0,18.0,12.0,0.0,30대,베이직,선호
1992,40.0,14.0,-0.0,0.0,40대이상,프리미엄,선호
1993,32.0,7.0,0.0,12.0,40대이상,베이직,선호
1994,34.0,9.0,-0.0,0.0,20대,스탠다드,선호
1995,40.0,6.0,14.0,7.0,20대,프리미엄,비선호
1996,34.0,13.0,13.0,13.0,10대,베이직,선호
1997,70.0,9.0,-0.0,19.0,10대,프리미엄,선호
1998,23.0,6.0,9.0,2.0,30대,스탠다드,비선호
1999,21.0,11.0,16.0,0.0,20대,프리미엄,선호
2000,32.0,4.0,10.0,8.0,10대,베이직,선호
2001,33.0,11.0,12.0,2.0,20대,스탠다드,선호
2002,5.0,7.0,23.0,4.0,20대,프리미엄,선호
2003,76.0,7.0,5.0,6.0,10대,스탠다드,선호
2004,13.0,8.0,3.0,1.0,30대,베이직,선호
2005,63.0,14.0,6.0,6.0,20대,베이직,선호
2006,37.0,12.0,6.0,13.0,20대,프리미엄,선호
2007,60.0,8.0,17.0,1.0,30대,스탠다드,선호
2008,65.0,17.0,4.0,9.0,20대,프리미엄,선호
2009,33.0,6.0,9.0,-0.0,30대,스탠다드,비선호
2010,56.0,0.0,6.0,2.0,20대,스탠다드,비선호
2011,68.0,1.0,11.0,2.0,20대,베이직,선호
2012,45.0,0.0,7.0,7.0,20대,프리미엄,비선호
2013,4.0,0.0,20.0,7.0,40대이상,베이직,비선호
2014,57.0,10.0,17.0,12.0,40대이상,스탠다드,선호
2015,50.0,10.0,15.0,8.0,30대,베이직,선호
2016,20.0,14.0,20.0,8.0,20대,베이직,선호
2017,42.0,1.0,13.0,11.0,10대,베이직,비선호
2018,39.0,7.0,19.0,13.0,30대,프리미엄,비선호
2019,50.0,7.0,2.0,3.0,20대,베이직,비선호
2020,62.0,17.0,25.0,3.0,30대,베이직,선호
2021,76.0,13.0,20.0,5.0,30대,베이직,선호
2022,37.0,3.0,17.0,6.0,20대,스탠다드,선호
2023,39.0,0.0,10.0,8.0,20대,스탠다드,비선호
2024,57.0,17.0,8.0,7.0,30대,베이직,선호
2025,20.0,8.0,0.0,9.0,10대,프리미엄,선호
2026,34.0,8.0,1.0,3.0,20대,스탠다드,비선호
2027,44.0,10.0,1.0,6.0,10대,스탠다드,선호
2028,41.0,0.0,17.0,9.0,40대이상,스탠다드,비선호
2029,23.0,6.0,28.0,0.0,10대,스탠다드,비선호
2030,44.0,13.0,15.0,7.0,10대,프리미엄,선호
2031,33.0,6.0,19.0,0.0,40대이상,스탠다드,비선호
2032,57.0,5.0,0.0,8.0,40대이상,스탠다드,선호
2033,7.0,6.0,15.0,16.0,30대,스탠다드,비선호
2034,63.0,10.0,0.0,4.0,20대,스탠다드,선호
2035,30.0,10.0,11.0,4.0,30대,프리미엄,비선호
2036,32.0,11.0,2.0,7.0,40대이상,베이직,선호
2037,33.0,6.0,6.0,2.0,30대,스탠다드,선호
2038,18.0,10.0,1.0,6.0,10대,프리미엄,선호
2039,12.0,1.0,8.0,2.0,40대이상,베이직,비선호
2040,75.0,6.0,9.0,6.0,20대,스탠다드,비선호
2041,33.0,15.0,0.0,5.0,20대,베이직,선호
2042,63.0,12.0,5.0,9.0,20대,스탠다드,선호
2043,27.0,15.0,13.0,4.0,20대,스탠다드,선호
2044,6.0,9.0,0.0,14.0,30대,베이직,선호
2045,71.0,0.0,3.0,9.0,30대,프리미엄,선호
2046,49.0,0.0,2.0,4.0,30대,스탠다드,비선호
2047,25.0,4.0,14.0,7.0,20대,베이직,선호
2048,41.0,15.0,7.0,18.0,20대,베이직,선호
2049,60.0,12.0,14.0,2.0,,베이직,선호
2050,40.0,17.0,5.0,2.0,30대,베이직,선호
2051,30.0,2.0,13.0,10.0,20대,스탠다드,비선호
2052,35.0,3.0,11.0,5.0,20대,베이직,선호
2053,56.0,13.0,0.0,8.0,40대이상,베이직,선호
2054,20.0,0.0,6.0,11.0,40대이상,스탠다드,선호
2055,47.0,2.0,5.0,8.0,20대,프리미엄,비선호
2056,28.0,13.0,20.0,6.0,20대,스탠다드,선호
2057,47.0,11.0,8.0,10.0,20대,프리미엄,선호
2058,35.0,13.0,6.0,7.0,20대,스탠다드,선호
2059,48.0,7.0,19.0,20.0,30대,베이직,선호
2060,54.0,8.0,8.0,3.0,30대,프리미엄,비선호
2061,21.0,7.0,0.0,9.0,20대,프리미엄,선호
2062,42.0,0.0,3.0,0.0,10대,스탠다드,비선호
2063,41.0,15.0,6.0,0.0,10대,프리미엄,선호
2064,51.0,8.0,6.0,10.0,20대,스탠다드,비선호
2065,37.0,1.0,20.0,4.0,10대,프리미엄,비선호
2066,16.0,8.0,19.0,14.0,10대,베이직,선호
2067,48.0,6.0,14.0,0.0,40대이상,스탠다드,비선호
2068,46.0,13.0,10.0,6.0,30대,프리미엄,선호
2069,61.0,7.0,0.0,1.0,30대,프리미엄,선호
2070,54.0,14.0,8.0,3.0,20대,베이직,선호
2071,38.0,14.0,0.0,1.0,40대이상,스탠다드,선호
2072,34.0,15.0,1.0,7.0,40대이상,프리미엄,선호
2073,38.0,22.0,3.0,4.0,20대,프리미엄,선호
2074,4.0,12.0,13.0,10.0,30대,스탠다드,선호
2075,35.0,5.0,0.0,11.0,40대이상,베이직,선호
2076,45.0,4.0,12.0,10.0,20대,스탠다드,비선호
2077,40.0,11.0,7.0,15.0,40대이상,스탠다드,선호
2078,50.0,5.0,15.0,14.0,30대,베이직,비선호
2079,29.0,0.0,12.0,9.0,30대,스탠다드,비선호
2080,40.0,5.0,9.0,0.0,40대이상,프리미엄,선호
2081,56.0,9.0,16.0,6.0,30대,베이직,선호
2082,32.0,15.0,2.0,7.0,30대,프리미엄,선호
2083,45.0,5.0,15.0,10.0,20대,프리미엄,비선호
2084,10.0,18.0,14.0,13.0,40대이상,스탠다드,비선호
2085,43.0,10.0,0.0,14.0,30대,스탠다드,선호
2086,47.0,6.0,1.0,3.0,20대,베이직,선호
2087,38.0,5.0,2.0,16.0,30대,스탠다드,비선호
2088,71.0,15.0,14.0,13.0,20대,프리미엄,선호
2089,48.0,10.0,6.0,7.0,20대,베이직,비선호
2090,35.0,15.0,3.0,11.0,30대,프리미엄,선호
2091,44.0,6.0,5.0,6.0,20대,프리미엄,비선호
2092,52.0,14.0,19.0,0.0,30대,베이직,선호
2093,69.0,22.0,13.0,7.0,30대,스탠다드,선호
2094,37.0,9.0,0.0,10.0,30대,스탠다드,비선호
2095,27.0,7.0,13.0,4.0,30대,스탠다드,비선호
2096,39.0,2.0,21.0,9.0,30대,베이직,비선호
2097,64.0,9.0,11.0,0.0,40대이상,스탠다드,선호
2098,27.0,16.0,8.0,13.0,30대,스탠다드,선호
2099,69.0,5.0,1.0,0.0,20대,스탠다드,선호
2100,24.0,2.0,18.0,5.0,20대,베이직,비선호
2101,32.0,9.0,6.0,3.0,20대,스탠다드,선호
2102,63.0,15.0,2.0,13.0,10대,스탠다드,선호
2103,54.0,9.0,16.0,2.0,30대,베이직,선호
2104,71.0,0.0,12.0,0.0,40대이상,베이직,선호
2105,67.0,9.0,22.0,5.0,40대이상,프리미엄,선호
2106,51.0,6.0,9.0,14.0,10대,스탠다드,선호
2107,23.0,11.0,24.0,0.0,20대,베이직,선호
2108,41.0,0.0,10.0,0.0,40대이상,스탠다드,비선호
2109,31.0,0.0,7.0,9.0,40대이상,스탠다드,비선호
2110,36.0,6.0,13.0,9.0,30대,베이직,비선호
2111,40.0,0.0,7.0,5.0,40대이상,프리미엄,비선호
2112,36.0,9.0,21.0,10.0,20대,프리미엄,선호
2113,37.0,9.0,18.0,8.0,,베이직,선호
2114,25.0,0.0,11.0,0.0,30대,스탠다드,비선호
2115,16.0,16.0,5.0,7.0,20대,프리미엄,선호
2116,15.0,8.0,14.0,12.0,20대,베이직,선호
2117,13.0,12.0,9.0,12.0,30대,스탠다드,선호
2118,56.0,11.0,0.0,4.0,40대이상,스탠다드,선호
2119,29.0,17.0,9.0,4.0,10대,베이직,선호
2120,46.0,8.0,0.0,5.0,20대,스탠다드,비선호
2121,46.0,3.0,7.0,13.0,20대,프리미엄,선호
2122,38.0,6.0,0.0,0.0,30대,스탠다드,비선호
2123,57.0,8.0,16.0,2.0,40대이상,스탠다드,선호
2124,13.0,12.0,3.0,5.0,20대,베이직,선호
2125,28.0,10.0,5.0,6.0,20대,베이직,선호
2126,40.0,8.0,0.0,11.0,20대,스탠다드,비선호
2127,52.0,11.0,1.0,6.0,40대이상,프리미엄,비선호
2128,38.0,20.0,4.0,4.0,30대,스탠다드,선호
2129,28.0,6.0,4.0,1.0,40대이상,스탠다드,선호
2130,56.0,11.0,10.0,10.0,40대이상,스탠다드,선호
2131,27.0,3.0,15.0,0.0,40대이상,베이직,비선호
2132,53.0,7.0,0.0,8.0,30대,스탠다드,선호
2133,34.0,7.0,11.0,-0.0,10대,베이직,비선호
2134,54.0,0.0,0.0,0.0,20대,스탠다드,비선호
2135,28.0,8.0,5.0,5.0,20대,베이직,선호
2136,25.0,21.0,10.0,8.0,10대,스탠다드,선호
2137,40.0,10.0,10.0,1.0,40대이상,베이직,비선호
2138,45.0,5.0,1.0,15.0,20대,프리미엄,선호
2139,39.0,0.0,17.0,4.0,10대,베이직,비선호
2140,8.0,0.0,9.0,10.0,30대,스탠다드,비선호
2141,30.0,8.0,14.0,8.0,20대,스탠다드,비선호
2142,44.0,4.0,4.0,6.0,40대이상,베이직,비선호
2143,40.0,27.0,15.0,14.0,10대,베이직,선호
2144,34.0,0.0,9.0,0.0,20대,베이직,비선호
2145,29.0,12.0,8.0,9.0,20대,스탠다드,선호
2146,30.0,11.0,7.0,1.0,30대,베이직,선호
2147,29.0,19.0,4.0,5.0,20대,베이직,선호
2148,64.0,13.0,19.0,0.0,20대,베이직,선호
2149,44.0,10.0,17.0,1.0,40대이상,스탠다드,선호
2150,40.0,0.0,14.0,15.0,10대,스탠다드,비선호
2151,41.0,12.0,10.0,14.0,30대,베이직,선호
2152,26.0,8.0,11.0,2.0,20대,베이직,비선호
2153,44.0,7.0,9.0,3.0,10대,스탠다드,선호
2154,59.0,7.0,5.0,7.0,40대이상,스탠다드,선호
2155,44.0,9.0,11.0,5.0,20대,베이직,선호
2156,29.0,7.0,9.0,9.0,20대,스탠다드,선호
2157,50.0,0.0,9.0,9.0,20대,베이직,비선호
2158,67.0,4.0,13.0,8.0,20대,베이직,비선호
2159,27.0,6.0,0.0,16.0,20대,스탠다드,선호
2160,12.0,15.0,11.0,11.0,40대이상,스탠다드,선호
2161,31.0,16.0,5.0,11.0,30대,베이직,선호
2162,37.0,5.0,8.0,15.0,20대,베이직,선호
2163,40.0,8.0,3.0,6.0,20대,스탠다드,비선호
2164,53.0,10.0,2.0,3.0,30대,베이직,비선호
2165,55.0,15.0,6.0,2.0,30대,스탠다드,선호
2166,44.0,3.0,8.0,4.0,20대,베이직,선호
2167,14.0,12.0,28.0,3.0,10대,베이직,선호
2168,48.0,0.0,0.0,8.0,30대,스탠다드,선호
2169,30.0,4.0,11.0,4.0,30대,스탠다드,비선호
2170,79.0,0.0,5.0,3.0,20대,베이직,선호
2171,47.0,15.0,0.0,10.0,40대이상,스탠다드,선호
2172,15.0,13.0,9.0,3.0,40대이상,프리미엄,선호
2173,34.0,5.0,4.0,9.0,20대,베이직,선호
2174,69.0,13.0,14.0,7.0,30대,베이직,선호
2175,32.0,0.0,0.0,10.0,20대,베이직,비선호
2176,37.0,21.0,2.0,0.0,20대,베이직,선호
2177,17.0,9.0,5.0,-0.0,30대,스탠다드,비선호
2178,33.0,8.0,13.0,5.0,20대,베이직,비선호
2179,37.0,0.0,6.0,12.0,40대이상,베이직,비선호
2180,36.0,4.0,6.0,0.0,40대이상,베이직,비선호
2181,49.0,6.0,16.0,15.0,30대,베이직,선호
2182,22.0,9.0,10.0,14.0,30대,베이직,선호
2183,41.0,16.0,5.0,1.0,20대,베이직,선호
2184,54.0,0.0,15.0,5.0,20대,프리미엄,비선호
2185,39.0,4.0,17.0,16.0,20대,베이직,비선호
2186,19.0,0.0,3.0,4.0,10대,스탠다드,비선호
2187,45.0,14.0,12.0,8.0,20대,베이직,선호
2188,34.0,11.0,14.0,2.0,40대이상,프리미엄,선호
2189,44.0,15.0,14.0,8.0,30대,베이직,선호
2190,37.0,0.0,12.0,8.0,20대,스탠다드,비선호
2191,38.0,19.0,17.0,4.0,30대,스탠다드,비선호
2192,47.0,1.0,10.0,1.0,10대,베이직,선호
2193,14.0,15.0,16.0,8.0,20대,베이직,선호
2194,45.0,11.0,7.0,19.0,20대,스탠다드,선호
2195,48.0,2.0,6.0,7.0,40대이상,프리미엄,비선호
2196,23.0,14.0,16.0,7.0,30대,스탠다드,선호
2197,82.0,5.0,24.0,2.0,20대,스탠다드,선호
2198,74.0,7.0,21.0,2.0,20대,스탠다드,비선호
2199,27.0,0.0,14.0,7.0,20대,스탠다드,비선호
2200,39.0,13.0,10.0,10.0,40대이상,스탠다드,선호
2201,50.0,0.0,12.0,6.0,40대이상,프리미엄,비선호
2202,61.0,9.0,24.0,10.0,10대,베이직,선호
2203,50.0,15.0,0.0,1.0,40대이상,베이직,선호
2204,17.0,7.0,7.0,12.0,,베이직,선호
2205,29.0,14.0,14.0,1.0,10대,프리미엄,선호
2206,35.0,0.0,13.0,8.0,40대이상,베이직,비선호
2207,32.0,14.0,18.0,15.0,20대,스탠다드,비선호
2208,54.0,19.0,13.0,3.0,40대이상,베이직,선호
2209,41.0,9.0,8.0,9.0,30대,프리미엄,선호
2210,53.0,11.0,0.0,16.0,20대,스탠다드,선호
2211,30.0,3.0,15.0,2.0,30대,베이직,비선호
2212,69.0,8.0,17.0,5.0,10대,스탠다드,선호
2213,45.0,9.0,16.0,9.0,10대,베이직,비선호
2214,26.0,14.0,4.0,6.0,20대,스탠다드,선호
2215,45.0,6.0,28.0,15.0,10대,스탠다드,비선호
2216,44.0,9.0,0.0,19.0,30대,스탠다드,선호
2217,39.0,0.0,15.0,4.0,30대,베이직,비선호
2218,60.0,8.0,19.0,2.0,40대이상,스탠다드,선호
2219,76.0,10.0,-0.0,4.0,10대,베이직,선호
2220,25.0,2.0,8.0,3.0,40대이상,베이직,비선호
2221,37.0,12.0,18.0,11.0,20대,스탠다드,선호
2222,43.0,18.0,0.0,10.0,10대,프리미엄,선호
2223,31.0,7.0,5.0,0.0,30대,스탠다드,선호
2224,30.0,10.0,15.0,2.0,40대이상,스탠다드,선호
2225,24.0,9.0,9.0,3.0,40대이상,프리미엄,선호
2226,0.0,9.0,0.0,6.0,20대,베이직,선호
2227,48.0,1.0,19.0,7.0,20대,베이직,비선호
2228,36.0,7.0,8.0,14.0,40대이상,프리미엄,선호
2229,38.0,1.0,14.0,1.0,30대,스탠다드,비선호
2230,33.0,2.0,21.0,1.0,10대,스탠다드,비선호
2231,63.0,21.0,6.0,2.0,30대,스탠다드,선호
2232,54.0,17.0,7.0,0.0,30대,스탠다드,선호
2233,26.0,5.0,12.0,8.0,30대,베이직,선호
2234,70.0,14.0,7.0,2.0,20대,프리미엄,선호
2235,36.0,12.0,25.0,9.0,10대,프리미엄,선호
2236,37.0,0.0,5.0,8.0,40대이상,스탠다드,비선호
2237,23.0,9.0,2.0,10.0,30대,베이직,비선호
2238,58.0,13.0,25.0,3.0,30대,스탠다드,선호
2239,45.0,13.0,23.0,9.0,10대,베이직,선호
2240,26.0,5.0,6.0,9.0,10대,베이직,선호
2241,19.0,-0.0,22.0,2.0,30대,베이직,비선호
2242,36.0,1.0,10.0,12.0,10대,베이직,비선호
2243,20.0,6.0,19.0,10.0,20대,스탠다드,비선호
2244,17.0,7.0,6.0,13.0,30대,베이직,비선호
2245,37.0,5.0,14.0,4.0,40대이상,스탠다드,비선호
2246,37.0,17.0,12.0,2.0,20대,스탠다드,선호
2247,37.0,12.0,5.0,2.0,40대이상,스탠다드,선호
2248,29.0,12.0,9.0,5.0,30대,베이직,선호
2249,23.0,6.0,7.0,-0.0,30대,베이직,비선호
2250,40.0,9.0,4.0,-0.0,40대이상,베이직,선호
2251,43.0,0.0,0.0,14.0,10대,프리미엄,비선호
2252,22.0,0.0,16.0,0.0,30대,베이직,비선호
2253,59.0,10.0,18.0,8.0,,프리미엄,비선호
2254,62.0,3.0,8.0,6.0,20대,스탠다드,비선호
2255,51.0,-0.0,8.0,9.0,40대이상,프리미엄,비선호
2256,39.0,0.0,20.0,8.0,20대,프리미엄,비선호
2257,1.0,8.0,8.0,5.0,30대,스탠다드,비선호
2258,42.0,13.0,9.0,3.0,20대,프리미엄,선호
2259,51.0,19.0,0.0,6.0,20대,베이직,비선호
2260,31.0,10.0,12.0,13.0,10대,스탠다드,비선호
2261,33.0,16.0,2.0,10.0,20대,베이직,선호
2262,16.0,7.0,24.0,16.0,10대,프리미엄,비선호
2263,10.0,10.0,9.0,1.0,30대,스탠다드,선호
2264,29.0,0.0,17.0,14.0,10대,베이직,비선호
2265,35.0,13.0,17.0,3.0,10대,스탠다드,선호
2266,55.0,9.0,7.0,11.0,30대,프리미엄,선호
2267,39.0,15.0,7.0,4.0,40대이상,스탠다드,선호
2268,47.0,18.0,1.0,14.0,20대,스탠다드,선호
2269,71.0,2.0,6.0,7.0,40대이상,스탠다드,비선호
2270,61.0,2.0,2.0,12.0,20대,베이직,비선호
2271,35.0,13.0,12.0,8.0,30대,프리미엄,선호
2272,32.0,14.0,23.0,12.0,30대,베이직,선호
2273,31.0,13.0,7.0,10.0,30대,스탠다드,선호
2274,41.0,3.0,7.0,6.0,40대이상,베이직,비선호
2275,15.0,12.0,0.0,5.0,20대,베이직,선호
2276,60.0,12.0,11.0,2.0,20대,스탠다드,선호
2277,79.0,12.0,17.0,4.0,10대,스탠다드,선호
2278,43.0,4.0,10.0,1.0,,프리미엄,선호
2279,0.0,4.0,2.0,8.0,30대,스탠다드,비선호
2280,34.0,1.0,15.0,6.0,10대,베이직,비선호
2281,86.0,18.0,9.0,3.0,,베이직,선호
2282,38.0,11.0,17.0,5.0,40대이상,프리미엄,선호
2283,24.0,0.0,2.0,3.0,30대,스탠다드,선호
2284,37.0,4.0,13.0,6.0,20대,스탠다드,선호
2285,55.0,10.0,3.0,10.0,30대,스탠다드,선호
2286,32.0,3.0,6.0,5.0,10대,프리미엄,비선호
